time,body_angle,stroke,spm,power,distance,pace,calories,state
1782550225.9447072,6.000750392119315,0,0.0,0.0,0.0,0.0,0.0,BACK
1782550226.009147,5.89656927158619,0,0.0,0,0.0,0,0.0,BACK
1782550226.078014,6.09676123401746,0,0.0,3.779261674613948e-05,0.0014323973912571699,0,2.4882054817848955e-09,BACK
1782550226.144417,5.911179274321037,0,0.0,3.174760667868696e-05,0.00273560597015173,0,4.503658458662347e-09,BACK
1782550226.218327,5.471219684287411,0,0.0,2.613226994281252e-05,0.004094970703308797,0,6.350113912497697e-09,BACK
1782550226.277659,5.325042596308988,0,0.0,2.2374610052634043e-05,0.005131198396560647,0,7.619256030701918e-09,BACK
1782550226.3454201,5.450873449152436,0,0.0,0.0001106890324228885,0.007147732280587546,0,1.4789930332416306e-08,BACK
1782550226.417942,5.304578418983821,0,0.0,9.14553524186761e-05,0.009172849770792548,0,2.1130686534924145e-08,BACK
1782550226.479306,5.334508959325537,0,0.0,0.00011319071417554506,0.011012670373697657,0,2.7771186166265766e-08,BACK
1782550226.5456939,5.764006142398675,0,0.0,0.0017494802206197931,0.01597076751527795,6694.992408172691,1.388094002901495e-07,BACK
1782550226.610328,5.756338922669346,0,0.0,0.0014766922533312424,0.020532542174511496,7084.182959127357,2.300549947696644e-07,BACK
1782550226.674083,5.522141253483899,0,0.0,0.0012494505411443841,0.024787439571566382,7489.9699961498545,3.061903801749104e-07,BACK
1782550226.7428212,5.2946087779515345,0,0.0,0.0010429521850455594,0.02910882017198156,7954.843409834784,3.7474186443077583e-07,BACK
1782550226.814413,4.913968277875165,0,0.0,0.0008638930077532343,0.033335115732247164,8470.319291320846,4.3387323115327874e-07,BACK
1782550226.874778,4.327998650215447,0,0.0,0.0007376217972299316,0.03671555302999495,8928.431831888529,4.7644092525648604e-07,BACK
1782550226.9427981,3.8031438700211075,0,0.0,0.000616935000639841,0.04030450246956025,9476.325385371993,5.165594565614474e-07,BACK
1782550227.018066,3.1621006929261024,0,0.0,0.0005059386081898568,0.044021794900495015,0,5.529657686299894e-07,BACK
1782550227.082484,2.5085446005779986,0,0.0,0.0004272976297617216,0.04702903536949949,0,5.792809615709607e-07,BACK
1782550227.145466,1.9834703963304339,0,0.0,0.0003622803301781337,0.04981182596098171,0,6.01094616657807e-07,BACK
1782550227.211075,1.3067342575442664,0,0.0,0.00030498705547221195,0.05254903089025331,0,6.202245297510769e-07,BACK
1782550227.279618,0.6463614963133937,0,0.0,0.00025472530112011286,0.05524204490501268,0,6.36916390334877e-07,BACK
1782550227.351788,0.3887158490573203,0,0.0,0.00021066488754054464,0.057903570224361385,0,6.5145122574202e-07,BACK
1782550227.419841,0.33332559484657204,0,0.0,0.00017618103220552506,0.06026813168649169,0,6.629136053214875e-07,BACK
1782550227.481521,0.32235896928086605,0,0.0,0.00014989757303026792,0.062298929729850294,0,6.717528376598256e-07,BACK
1782550227.545644,0.5904355718752963,0,0.0,0.0009613352186622576,0.06622141726389144,8173.877977401384,7.306864261599004e-07,BACK
1782550227.608008,0.8998090841886922,0,0.0,0.003447612397451915,0.07206058667488077,5340.070080706013,9.36235146310345e-07,BACK
