time,body_angle,stroke,spm,power,distance,pace,calories,state
1782545959.6522188,176.88406774848795,0,0.0,0.0,0.0,0.0,0.0,READY
1782545959.7171168,176.73673520689601,0,0.0,0,0.0,0,0.0,READY
1782545959.785897,176.39386167272505,0,0.0,0,0.0,0,0.0,READY
1782545959.8509471,176.79480252296145,0,0.0,0.00036396813078986293,0.0028786637182437354,0,2.263521298147264e-08,READY
1782545959.918858,176.99976448629272,0,0.0,0.0010658297997030149,0.007178265346023924,7897.515402984738,9.183501787110537e-08,READY
1782545959.9767292,177.21836455114445,0,0.0,0.002813078924755375,0.012241422549243234,5714.687178205472,2.474652990426898e-07,READY
1782545960.046785,177.31136171796533,0,0.0,0.0032462092721264194,0.018670603529076832,5448.298954968837,4.6488125133628696e-07,READY
1782545960.118448,177.32002000624857,0,0.0,0.0027699036806303648,0.024908423766653802,5744.226356534773,6.54651173247472e-07,READY
1782545960.185983,177.29828532788326,0,0.0,0.0023197448421585494,0.03044949314951549,6094.054893170033,8.044258803688828e-07,READY
1782545960.2511811,177.3181476543119,0,0.0,0.002125273769986747,0.035644991363625346,6274.533953239078,9.368972013220982e-07,READY
1782545960.3198879,177.30319027107657,0,0.0,0.0017742743793984295,0.040799839590481904,6663.660164637754,1.0534299032537858e-06,READY
1782545960.3842502,177.33100936228547,0,0.0,0.001704251361102465,0.04556520920021459,6753.701855278795,1.1583045319261306e-06,READY
1782545960.45139,177.48779563555183,0,0.0,0.0027223403578128273,0.05137580617769928,5777.486783159627,1.3330477973534584e-06,READY
1782545960.5182562,177.40322083625645,0,0.0,0.0022840490321190065,0.05683358333203702,6125.6375110945555,1.479053838835306e-06,READY
1782545960.584675,177.34919970831803,0,0.0,0.0019186264261862984,0.06194898522983467,6492.166168427934,1.6008849262279854e-06,READY
1782545960.651712,177.23827691398907,0,0.0,0.0016089854812658462,0.0668176516683714,6884.446976627734,1.704001747551584e-06,READY
1782545960.718064,177.11942829579868,0,0.0,0.001351814669378767,0.0713648363153242,7295.930967794475,1.7897526643827333e-06,READY
1782545960.783839,177.03840496766242,0,0.0,0.0011375166725755266,0.07562053636607048,7728.0011409521285,1.8612836600191708e-06,READY
