time,body_angle,stroke,spm,power,distance,pace,calories,state
1782551191.839812,2.9203300458875803,0,0.0,0.0,0.0,0.0,0.0,BACK
1782551191.8929029,2.986643632833786,0,0.0,3.127493968770289e-06,0.00048123858509162336,0,1.587484550506602e-10,BACK
1782551191.958314,3.6747448741745727,0,0.0,0.002494956256071241,0.0059799670241174755,5947.924620254097,1.561818743732388e-07,BACK
1782551192.029254,3.949953262321207,0,0.0,0.00510202620194273,0.013549267702660798,4686.035124835826,5.022027434675767e-07,BACK
1782551192.0982652,4.103727598222525,0,0.0,0.00662088797980814,0.021580822590196426,4296.165677139745,9.390153904490993e-07,BACK
1782551192.1582541,4.415940669473217,0,0.0,0.013611750296585795,0.030458264274167958,3378.6907537492193,1.7196513555642744e-06,BACK
1782551192.230848,4.576686604470789,0,0.0,0.01553289581537011,0.041684845146548466,3233.22274056007,2.7976888707208682e-06,BACK
1782551192.294653,4.344615562379178,0,0.0,0.013140241127110392,0.051016782359076654,3418.6291351041455,3.5992293197178803e-06,BACK
1782551192.364798,4.011157149461109,0,0.0,0.010927233775964442,0.06066418621858302,3635.3789623649222,4.3320010302325875e-06,BACK
1782551192.428666,3.4208964232912664,0,0.0,0.009242427208653847,0.06897166095175195,3844.0682356934485,4.896345751642293e-06,BACK
1782551192.496066,2.714467132333853,0,0.0,0.007743218709472354,0.07723605518028012,4077.6748482497146,5.395280159956471e-06,BACK
1782551192.565423,1.8886424442536556,0,0.0,0.006452900118165082,0.0852391569430644,4333.127354289171,5.823151351657461e-06,BACK
1782551192.633281,1.1469451647952238,0,0.0,0.005399790838644191,0.09261542022828476,4598.266330514093,6.173342996879745e-06,BACK
1782551192.6978638,0.7917016130374449,0,0.0,0.004558170701210694,0.09925458142347461,4865.4487920623715,6.454873214251763e-06,BACK
1782551192.766968,0.8234273412914611,0,0.0,0.00420170419063704,0.10616581619230805,4999.323916750827,6.732454835085844e-06,BACK
1782551192.830668,1.0407784935901752,0,0.0,0.0071001094498209585,0.11375425686104063,4197.2491834843,7.164849822629359e-06,BACK
1782551192.895168,1.5616643363082203,0,0.0,0.02085541427058564,0.12475840957288978,2930.759360734123,8.450888119832486e-06,BACK
1782551192.969593,1.8793173321972538,0,0.0,0.02889786507149984,0.1389136507051702,2628.8421822891855,1.0506995807112292e-05,BACK
1782551193.0309188,1.8992488089211086,0,0.0,0.02558150290805978,0.15011345682460264,2737.859027952888,1.2006839337061235e-05,BACK
1782551193.100231,1.7401178164697673,0,0.0,0.021321297141396463,0.16202559359553428,2909.255697866438,1.3419648485924566e-05,BACK
1782551193.167246,1.5206641004877492,0,0.0,0.01788153202068842,0.17288648175047389,3084.97412823018,1.4565213926746804e-05,BACK
1782551193.23405,1.1591153235676201,0,0.0,0.015004981751457263,0.18309942462424814,3270.7042650274198,1.552356793296022e-05,BACK
1782551193.2990851,0.9894450772848072,0,0.0,0.012651554900166331,0.19249202295874587,3462.090899119717,1.631019055596762e-05,BACK
1782551193.367554,0.873303684053624,0,0.0,0.010568704966480026,0.20180492671029956,3676.0310947573107,1.7001996639001706e-05,BACK
1782551193.428438,1.0357593631020028,0,0.0,0.013672773848922933,0.21082822843777538,3373.6567298389928,1.7797828482410838e-05,BACK
1782551193.496445,1.1968926607843045,0,0.0,0.01613129826431916,0.22147878799950568,3192.738338983194,1.8846654338535997e-05,BACK
1782551193.569611,1.4514337842492222,0,0.0,0.021245575475835613,0.23403860077823987,2912.707906647653,2.0332750494475754e-05,BACK
1782551193.632718,1.7201187325560041,0,0.0,0.030229974500805515,0.2462228081355466,2589.6466360232453,2.2156536508548328e-05,BACK
1782551193.70007,2.0829229502255315,0,0.0,0.045099055480418246,0.26108209383281433,2266.368988671375,2.5060521112014902e-05,BACK
1782551193.767553,2.3789229317974425,0,0.0,0.05761737697032674,0.27723620885736233,2088.664122177071,2.8777615352005973e-05,BACK
1782551193.8304682,2.8873893570937343,0,0.0,0.09694052551370586,0.29514989715372086,1756.1083634870201,3.460857458611209e-05,BACK
1782551193.8992782,3.2828218584091067,0,0.0,0.12414187384805968,0.3164251373648342,1617.1377016593792,4.2775114371688806e-05,BACK
1782551193.967006,3.4540867264706008,0,0.0,0.12451899512523512,0.33738674148259273,1615.5034831242851,5.0837551327807085e-05,BACK
1782551194.032712,3.558365147703724,0,0.0,0.11753538596392836,0.35733530257950186,1646.8860664682043,5.822070791486462e-05,BACK
1782551194.10222,3.5226493452687224,0,0.0,0.09790903110570454,0.37719170356990495,1750.2987535506,6.472700338699749e-05,BACK
1782551194.165729,3.322224593220375,0,0.0,0.082893422655689,0.39435466062038105,1850.1761450540992,6.975996451242873e-05,BACK
1782551194.2310889,3.201360688684125,0,0.0,0.06983110366038447,0.41103650728000984,1959.0106596081644,7.412339579708752e-05,BACK
1782551194.301891,3.1934271948640456,0,0.0,0.05796727391075748,0.4280193944646305,2084.4531681979765,7.804699696189549e-05,BACK
1782551194.365759,3.211966960637156,0,0.0,0.05039490538916985,0.4426412524277512,2184.0247539776296,8.112412142284776e-05,BACK
1782551194.429194,3.1271016127535782,0,0.0,0.04267458989293261,0.45638091372754613,2308.500550246441,8.371217746676362e-05,BACK
1782551194.49768,2.9168544860008003,0,0.0,0.03564756291523227,0.4703504360272197,2451.187235654127,8.604609871027831e-05,BACK
1782551194.566358,2.7739465319598287,0,0.0,0.0297618071132326,0.4835421765411491,2603.1548427953812,8.80002568714071e-05,BACK
1782551194.6319292,2.640661367266774,0,0.0,0.025057686400300105,0.4954346722562126,2756.8054028051793,8.957104784031248e-05,BACK
1782551194.702678,2.6904778518319663,0,0.0,0.022699725249050284,0.5078505991093344,2849.1341675037884,9.110641044257376e-05,BACK
1782551194.768488,2.8765157940031445,0,0.0,0.027007990151247174,0.5200884733537414,2688.782537692107,9.280564073911678e-05,BACK
1782551194.8326058,3.15169347757171,0,0.0,0.03707141927120164,0.5333390932231411,2419.3945428747465,9.50780179034686e-05,BACK
1782551194.89912,3.4369360248259127,0,0.0,0.048307005422264404,0.5483532209885433,2215.0475950732693,9.814980843197192e-05,BACK
1782551194.965788,3.781725017448712,0,0.0,0.06563683389308471,0.5650212311598899,1999.879797123604,0.00010233324882142906,BACK
1782551195.030179,3.8947035985287526,0,0.0,0.0647903932463258,0.5810506590015817,2008.551149208542,0.00010632175109264876,BACK
1782551195.099284,3.9467826250072755,0,0.0,0.05784674281356672,0.597615258879342,2085.899905553794,0.00011014340747385634,BACK
1782551195.166125,4.025464762234631,0,0.0,0.054176492169532284,0.6132911035396024,2131.9784336001135,0.00011360537469337699,BACK
1782551195.2343402,3.9937980669508866,0,0.0,0.045288842145653846,0.6283608789613186,2263.1987534877157,0.0001165587524815108,BACK
1782551195.294603,3.910545188806323,0,0.0,0.03867927016747886,0.64099337087465,2385.395217412866,0.00011878732081442976,BACK
1782551195.36582,3.851516129183173,0,0.0,0.0320717979483019,0.6550170606210954,2539.0933345466547,0.00012097086798750585,BACK
1782551195.432087,3.8182887464687285,0,0.0,0.0269517933841598,0.66733141802116,2690.650019952971,0.00012267834531368935,BACK
1782551195.4965918,3.752219049842663,0,0.0,0.022757073654774595,0.6786613594755665,2846.7388573843673,0.0001240817729403314,BACK
1782551195.564415,3.608715456391125,0,0.0,0.01904384600885771,0.6898868961130409,3020.8897860113075,0.00012531656823139547,BACK
1782551195.6303492,3.4735409749547457,0,0.0,0.01601803657241584,0.7001883950416581,3200.245833515217,0.0001263262659025649,BACK
