time,body_angle,stroke,spm,power,distance,pace,calories,state
1782549739.963649,-0.09994624711016273,0,0.0,0.0,0.0,0.0,0.0,READY
1782549740.094945,1.1095297928638153,0,0.0,0.0010102319648245851,0.008166083350143292,8039.81519037562,1.2681753029908808e-07,READY
1782549740.3648682,1.792267438849887,0,0.0,0.0010369885615551077,0.025099575759279402,7970.0634555904335,3.944141318582766e-07,READY
1782549740.428834,2.001322766518098,0,0.0,0.002385206590635208,0.030396718474846134,6037.786716121344,5.402766655765197e-07,READY
1782549740.496172,1.8192562467011615,0,0.0,0.0019986374801763567,0.0356538694205295,6404.35049774271,6.689409110175683e-07,READY
1782549740.5624042,1.9227866333925554,0,0.0,0.002569152909013342,0.041276074944042694,5890.106084595345,8.316148933288741e-07,READY
1782549740.628632,1.846267196671597,0,0.0,0.002159229482201098,0.046581664136913226,6241.469232418465,9.683303339474133e-07,READY
1782549740.698655,1.678429613674446,0,0.0,0.0017961690359105489,0.05185734065881275,6636.473522403887,1.0885736767901052e-06,READY
1782549740.759,1.7098544213017954,0,0.0,0.0017883293574591464,0.05639717729419367,6646.157043758651,1.191744439576938e-06,READY
1782549740.82454,1.7350918644915214,0,0.0,0.0016884506581652562,0.061234224335282875,6774.703767719566,1.2975375304450494e-06,READY
1782549740.894454,2.0058447953450496,0,0.0,0.0038451155627924204,0.06802308148934462,5149.321035656471,1.5545500904509747e-06,READY
1782549740.9619892,1.9856364423097723,0,0.0,0.0032202363526784615,0.07420411027753523,5462.907559602539,1.7624578399965333e-06,READY
1782549741.0271769,1.9519791659681751,0,0.0,0.0027140343531823854,0.07984012040154745,5783.374569257665,1.9316057893980754e-06,READY
1782549741.0963368,1.9320490257729823,0,0.0,0.0022629861528914888,0.08546774264213282,6144.583763722374,2.081228532962633e-06,READY
1782549741.1629708,2.188240467914178,0,0.0,0.00476944714978308,0.0924195147413693,4792.518016812142,2.385055020043913e-06,READY
1782549741.2283862,2.3400119394641665,0,0.0,0.006417851062955038,0.09995408377206016,4341.00103802995,2.7864170193172216e-06,READY
1782549741.294602,2.724413085271922,0,0.0,0.014269912403811673,0.10990874496404826,3325.926637336859,3.6897726732824966e-06,READY
1782549741.359415,3.280212980802488,0,0.0,0.035465378757511934,0.12310694824382423,2455.3772843368233,5.887308480259901e-06,READY
1782549741.430824,3.718833746409627,0,0.0,0.0545929191983404,0.1398968091485677,2126.5437823411207,9.614279841476463e-06,READY
1782549741.4976199,4.1088858466490095,0,0.0,0.07695783090043537,0.15750651292900006,1896.5697892957705,1.452869688461868e-05,READY
1782549741.559479,4.36581968567324,0,0.0,0.09188162855651756,0.17480721039144398,1787.7640769586837,1.9962461401301382e-05,READY
1782549741.6306229,4.709353290346411,0,0.0,0.11030460895162629,0.1959543799954632,1682.1131838798324,2.7464847895275164e-05,READY
1782549741.698495,5.053844218951854,0,0.0,0.13309059484003227,0.21743220546098335,1580.049328859574,3.610072854987665e-05,READY
1782549741.759938,5.421276513479316,0,0.0,0.1694757062355909,0.23850679406432676,1457.7530217860344,4.6055901729054624e-05,READY
1782549741.824875,5.468402780838496,0,0.0,0.14993964549041763,0.259888734894182,1518.4981759543243,5.5364326405179714e-05,READY
1782549741.8947499,5.473739223238617,0,0.0,0.1254402719789121,0.28156773312982913,1611.5388220250504,6.374377189796515e-05,READY
1782549741.9603388,5.42555393439577,0,0.0,0.10560780336805525,0.3007832722376815,1706.6891648736844,7.036595714412217e-05,READY
